"Correct_Village","DW","month","year","round","Dogs"
"nachingwea_ruponda_mandawa","nachingwea_ruponda",14,2011,1,27
"nachingwea_ruponda_mibondo","nachingwea_ruponda",14,2011,1,8
"nachingwea_ruponda_mwananyamala","nachingwea_ruponda",14,2011,1,52
"nachingwea_ruponda_nammanga","nachingwea_ruponda",14,2011,1,52
"nachingwea_ruponda_ruponda","nachingwea_ruponda",14,2011,1,34
"nachingwea_stesheni_chiumbatimiembeni","nachingwea_stesheni",14,2011,1,12
"nachingwea_stesheni_stesheni","nachingwea_stesheni",14,2011,1,24
"nanyumbu_chipuputa_chipuputa","nanyumbu_chipuputa",14,2011,1,21
"nanyumbu_chipuputa_namaguruvi","nanyumbu_chipuputa",14,2011,1,2
"nanyumbu_lumesule_chigweje","nanyumbu_lumesule",14,2011,1,13
"nanyumbu_lumesule_lumesule","nanyumbu_lumesule",14,2011,1,11
"nanyumbu_mangaka_mangaka","nanyumbu_mangaka",14,2011,1,52
"nanyumbu_masuguru_lukula","nanyumbu_masuguru",14,2011,1,49
"nanyumbu_masuguru_masuguru","nanyumbu_masuguru",14,2011,1,12
"nanyumbu_mikangaula_kamundi","nanyumbu_mikangaula",14,2011,1,18
"nanyumbu_mikangaula_kilosa","nanyumbu_mikangaula",14,2011,1,3
"nanyumbu_mikangaula_mikangaula","nanyumbu_mikangaula",14,2011,1,4
"nanyumbu_mikangaula_nahimba","nanyumbu_mikangaula",14,2011,1,3
"nanyumbu_mikangaula_nangaramo","nanyumbu_mikangaula",14,2011,1,7
"nanyumbu_mikangaula_nawaje","nanyumbu_mikangaula",14,2011,1,12
"nanyumbu_mkonona_marumba","nanyumbu_mkonona",14,2011,1,18
"nanyumbu_mkonona_mbagalambuyuni","nanyumbu_mkonona",14,2011,1,38
"nanyumbu_mkonona_namijati","nanyumbu_mkonona",14,2011,1,25
"nanyumbu_mkonona_njisa","nanyumbu_mkonona",14,2011,1,3
"nanyumbu_mnanje_mnanjea","nanyumbu_mnanje",14,2011,1,21
"nanyumbu_mnanje_ngupe","nanyumbu_mnanje",14,2011,1,22
"nanyumbu_nandete_chivirikiti","nanyumbu_nandete",14,2011,1,15
"nanyumbu_nandete_mtalikachau","nanyumbu_nandete",14,2011,1,10
"nanyumbu_nandete_nandete","nanyumbu_nandete",14,2011,1,39
"nanyumbu_nangomba_maswela","nanyumbu_nangomba",14,2011,1,3
"nanyumbu_nangomba_mnemeke","nanyumbu_nangomba",14,2011,1,23
"nanyumbu_nangomba_nangomba","nanyumbu_nangomba",14,2011,1,22
"nanyumbu_nanyumbu_chitawatawa","nanyumbu_nanyumbu",14,2011,1,24
"nanyumbu_nanyumbu_chitowe","nanyumbu_nanyumbu",14,2011,1,18
"nanyumbu_nanyumbu_makanya","nanyumbu_nanyumbu",14,2011,1,17
"nanyumbu_nanyumbu_nanyumbu","nanyumbu_nanyumbu",14,2011,1,55
"nanyumbu_napacho_mburusa","nanyumbu_napacho",14,2011,1,12
"nanyumbu_napacho_nakopi","nanyumbu_napacho",14,2011,1,6
"nanyumbu_sengenya_mkumbaru","nanyumbu_sengenya",14,2011,1,18
"nanyumbu_sengenya_nachura","nanyumbu_sengenya",14,2011,1,9
"nanyumbu_sengenya_rukumbi","nanyumbu_sengenya",14,2011,1,12
"nanyumbu_sengenya_sengenya","nanyumbu_sengenya",14,2011,1,12
"ruangwa_chibula_chibula","ruangwa_chibula",14,2011,1,8
"ruangwa_chibula_lichwachwa","ruangwa_chibula",14,2011,1,4
"ruangwa_chibula_muhuru","ruangwa_chibula",14,2011,1,1
"ruangwa_chibula_namihenje","ruangwa_chibula",14,2011,1,7
"ruangwa_chienjele_mibure","ruangwa_chienjele",14,2011,1,33
"ruangwa_chienjele_namakuku","ruangwa_chienjele",14,2011,1,72
"ruangwa_chienjele_ngimbwa","ruangwa_chienjele",14,2011,1,14
"ruangwa_chienjele_njawale","ruangwa_chienjele",14,2011,1,5
"ruangwa_chienjele_njiechele","ruangwa_chienjele",14,2011,1,65
"ruangwa_chinongwe_chinongwea","ruangwa_chinongwe",14,2011,1,27
"ruangwa_chinongwe_chinongweb","ruangwa_chinongwe",14,2011,1,6
"ruangwa_chinongwe_juhudia","ruangwa_chinongwe",14,2011,1,5
"ruangwa_chinongwe_juhudib","ruangwa_chinongwe",14,2011,1,230
"ruangwa_chinongwe_likwachu","ruangwa_chinongwe",14,2011,1,21
"ruangwa_chunyu_chunyu","ruangwa_chunyu",14,2011,1,9
"ruangwa_chunyu_mihewe","ruangwa_chunyu",14,2011,1,4
"ruangwa_chunyu_namikulo","ruangwa_chunyu",14,2011,1,4
"ruangwa_likunja_likunja","ruangwa_likunja",14,2011,1,10
"ruangwa_likunja_mitope","ruangwa_likunja",14,2011,1,2
"ruangwa_likunja_mpara","ruangwa_likunja",14,2011,1,8
"ruangwa_luchelegwa_ipingo","ruangwa_luchelegwa",14,2011,1,16
"ruangwa_luchelegwa_luchelegwa","ruangwa_luchelegwa",14,2011,1,15
"ruangwa_luchelegwa_nandanga","ruangwa_luchelegwa",14,2011,1,12
"ruangwa_malolo_malolo","ruangwa_malolo",14,2011,1,23
"ruangwa_malolo_mchengaa","ruangwa_malolo",14,2011,1,16
"ruangwa_malolo_nangumbua","ruangwa_malolo",14,2011,1,24
"ruangwa_mandawa_chikundi","ruangwa_mandawa",14,2011,1,2
"ruangwa_mandawa_mchichili","ruangwa_mandawa",14,2011,1,15
"ruangwa_mandawa_nahanga","ruangwa_mandawa",14,2011,1,28
"ruangwa_matambarale_matambaralekaskazini","ruangwa_matambarale",14,2011,1,30
"ruangwa_matambarale_namkatila","ruangwa_matambarale",14,2011,1,18
"ruangwa_matambarale_nandandara","ruangwa_matambarale",14,2011,1,2
"ruangwa_mbekenyera_chingumbwa","ruangwa_mbekenyera",14,2011,1,10
"ruangwa_mbekenyera_mbekenyera","ruangwa_mbekenyera",14,2011,1,10
"ruangwa_mbekenyera_mkutingome","ruangwa_mbekenyera",14,2011,1,4
"ruangwa_mbekenyera_namilema","ruangwa_mbekenyera",14,2011,1,3
"ruangwa_mbekenyera_naunambe","ruangwa_mbekenyera",14,2011,1,40
"ruangwa_mnacho_chimbilaa","ruangwa_mnacho",14,2011,1,9
"ruangwa_mnacho_chimbilab","ruangwa_mnacho",14,2011,1,6
"ruangwa_mnacho_ngau","ruangwa_mnacho",14,2011,1,30
"ruangwa_nachingwea_dodoma","ruangwa_nachingwea",14,2011,1,10
"ruangwa_nachingwea_kilimahewa","ruangwa_nachingwea",14,2011,1,19
"ruangwa_nachingwea_nachingwea","ruangwa_nachingwea",14,2011,1,23
"ruangwa_nambilanje_mkaranga","ruangwa_nambilanje",14,2011,1,5
"ruangwa_nambilanje_nambilanje","ruangwa_nambilanje",14,2011,1,5
"ruangwa_nambilanje_nanjaru","ruangwa_nambilanje",14,2011,1,26
"ruangwa_namichiga_namichingaa","ruangwa_namichiga",14,2011,1,33
"ruangwa_namichiga_namkonjera","ruangwa_namichiga",14,2011,1,9
"ruangwa_nandagala_namahemaa","ruangwa_nandagala",14,2011,1,12
"ruangwa_nandagala_nandagalaa","ruangwa_nandagala",14,2011,1,2
"ruangwa_nandagala_nandagalab","ruangwa_nandagala",14,2011,1,20
"ruangwa_nanganga_mbecha","ruangwa_nanganga",14,2011,1,22
"ruangwa_nanganga_nanganga","ruangwa_nanganga",14,2011,1,11
"ruangwa_narungombe_narungombe","ruangwa_narungombe",14,2011,1,1
"ruangwa_nkowe_kipindimbi","ruangwa_nkowe",14,2011,1,24
"ruangwa_nkowe_mpumbe","ruangwa_nkowe",14,2011,1,4
"ruangwa_nkowe_nkowe","ruangwa_nkowe",14,2011,1,46
"ruangwa_ruangwa_likangara","ruangwa_ruangwa",14,2011,1,16
"ruangwa_ruangwa_lipande","ruangwa_ruangwa",14,2011,1,7
"ruangwa_ruangwa_mchangani","ruangwa_ruangwa",14,2011,1,4
"mtwaraurban_chikongola_citus","mtwaraurban_chikongola",15,2011,1,5
"mtwaraurban_chuno_ligulaa","mtwaraurban_chuno",15,2011,1,172
"mtwaraurban_jangwani_mtangashari","mtwaraurban_jangwani",15,2011,1,19
"mtwaraurban_likombe_mangamba","mtwaraurban_likombe",15,2011,1,46
"mtwaraurban_likombe_mtawanya","mtwaraurban_likombe",15,2011,1,23
"mtwaraurban_likombe_mtepwezi","mtwaraurban_likombe",15,2011,1,3
"mtwaraurban_naliendele_naliendele","mtwaraurban_naliendele",15,2011,1,47
"mtwaraurban_railway_railwaya","mtwaraurban_railway",15,2011,1,10
"mtwaraurban_shangani_ligulambelenje","mtwaraurban_shangani",15,2011,1,64
"mtwaraurban_shangani_shanganieast","mtwaraurban_shangani",15,2011,1,52
"mtwaraurban_ufukoni_ufukonistendi","mtwaraurban_ufukoni",15,2011,1,115
"newala_chihangu_chihangua","newala_chihangu",15,2011,1,18
"newala_chihangu_chihangub","newala_chihangu",15,2011,1,18
"newala_chihangu_idamnole","newala_chihangu",15,2011,1,11
"newala_chilangala_chilangala","newala_chilangala",15,2011,1,3
"newala_chilangala_mikumbi","newala_chilangala",15,2011,1,17
"newala_chilangala_miyuyu","newala_chilangala",15,2011,1,2
"newala_chilangala_mkongi","newala_chilangala",15,2011,1,6
"newala_chilangala_mkudumba","newala_chilangala",15,2011,1,21
"newala_chiwonga_chiwonga","newala_chiwonga",15,2011,1,2
"newala_kitangari_kitangarihospitali","newala_kitangari",15,2011,1,20
"newala_kitangari_mnali","newala_kitangari",15,2011,1,1
"newala_kitangari_nanda","newala_kitangari",15,2011,1,4
"newala_kitangari_niamoja","newala_kitangari",15,2011,1,15
"newala_luchindu_chitandi","newala_luchindu",15,2011,1,20
"newala_luchindu_lingana","newala_luchindu",15,2011,1,7
"newala_luchindu_nangwala","newala_luchindu",15,2011,1,102
"newala_makonga_juhudi","newala_makonga",15,2011,1,3
"newala_makonga_makonga","newala_makonga",15,2011,1,5
"newala_makukwe_mmongo","newala_makukwe",15,2011,1,7
"newala_malatu_malatujuu","newala_malatu",15,2011,1,20
"newala_malatu_malatushuleni","newala_malatu",15,2011,1,6
"newala_maputi_kadengwa","newala_maputi",15,2011,1,1
"newala_maputi_maputi","newala_maputi",15,2011,1,15
"newala_maputi_mtongwele","newala_maputi",15,2011,1,17
"newala_mchemo_lengo","newala_mchemo",15,2011,1,2
"newala_mchemo_machenje","newala_mchemo",15,2011,1,4
"newala_mchemo_mpwapwa","newala_mchemo",15,2011,1,3
"newala_mchemo_songambele","newala_mchemo",15,2011,1,5
"newala_mcholii_amani","newala_mcholii",15,2011,1,1
"newala_mcholii_chiunjira","newala_mcholii",15,2011,1,3
"newala_mcholii_mcholigodauni","newala_mcholii",15,2011,1,1
"newala_mcholii_pachoto","newala_mcholii",15,2011,1,2
"newala_mcholiii_lidumbeshule","newala_mcholiii",15,2011,1,8
"newala_mcholiii_msilili","newala_mcholiii",15,2011,1,2
"newala_mcholiii_tawala","newala_mcholiii",15,2011,1,10
"newala_mdimbampelempele_chitenda","newala_mdimbampelempele",15,2011,1,117
"newala_mdimbampelempele_mdimbampelempele","newala_mdimbampelempele",15,2011,1,9
"newala_mdimbampelempele_minjale","newala_mdimbampelempele",15,2011,1,21
"newala_mkunya_matokeo","newala_mkunya",15,2011,1,2
"newala_mkunya_mkunya","newala_mkunya",15,2011,1,7
"newala_mnekachi_imani","newala_mnekachi",15,2011,1,7
"newala_mnekachi_mkomai","newala_mnekachi",15,2011,1,1
"newala_mnekachi_nambunga","newala_mnekachi",15,2011,1,2
"newala_mnyambe_bahati","newala_mnyambe",15,2011,1,17
"newala_mnyambe_hengapano","newala_mnyambe",15,2011,1,9
"newala_mnyambe_mnayope","newala_mnyambe",15,2011,1,47
"newala_mnyambe_mnima","newala_mnyambe",15,2011,1,121
"newala_mnyambe_mnyambe","newala_mnyambe",15,2011,1,51
"newala_mtonya_mwanona","newala_mtonya",15,2011,1,6
"newala_mtopwa_mnyeu","newala_mtopwa",15,2011,1,5
"newala_mtopwa_mtopwa","newala_mtopwa",15,2011,1,8
"newala_nakahako_mpalu","newala_nakahako",15,2011,1,18
"newala_nambali_mmalachi","newala_nambali",15,2011,1,6
"newala_nambali_nambalia","newala_nambali",15,2011,1,4
"newala_namiyonga_magombo","newala_namiyonga",15,2011,1,2
"newala_namiyonga_namiyonga","newala_namiyonga",15,2011,1,3
"newala_nandwahi_nandwahi","newala_nandwahi",15,2011,1,2
"newala_nanguruwe_mapili","newala_nanguruwe",15,2011,1,28
"newala_nanguruwe_mnanje","newala_nanguruwe",15,2011,1,23
"newala_nanguruwe_nanguruwe","newala_nanguruwe",15,2011,1,61
"newala_nanguruwe_samora","newala_nanguruwe",15,2011,1,45
"tandahimba_chaume_chaume","tandahimba_chaume",18,2011,1,36
"tandahimba_chingungwe_chikunda","tandahimba_chingungwe",18,2011,1,20
"tandahimba_chingungwe_kuchele","tandahimba_chingungwe",18,2011,1,14
"tandahimba_chingungwe_mkupete","tandahimba_chingungwe",18,2011,1,18
"tandahimba_kitama_kitamamjini","tandahimba_kitama",18,2011,1,12
"tandahimba_kitama_mitondib","tandahimba_kitama",18,2011,1,4
"tandahimba_litehu_litehu","tandahimba_litehu",18,2011,1,13
"tandahimba_luagala_luagala","tandahimba_luagala",18,2011,1,13
"tandahimba_lukokoda_ghanachini","tandahimba_lukokoda",18,2011,1,1
"tandahimba_lukokoda_lukokoda","tandahimba_lukokoda",18,2011,1,17
"tandahimba_lukokoda_mnazimmoja","tandahimba_lukokoda",18,2011,1,3
"tandahimba_lyenje_mahona","tandahimba_lyenje",18,2011,1,10
"tandahimba_lyenje_mwembemmoja","tandahimba_lyenje",18,2011,1,18
"tandahimba_lyenje_umoja","tandahimba_lyenje",18,2011,1,21
"tandahimba_mahuta_lidumbwemtoni","tandahimba_mahuta",18,2011,1,8
"tandahimba_mahuta_mahutabondeni","tandahimba_mahuta",18,2011,1,2
"tandahimba_mahuta_mkulungulu","tandahimba_mahuta",18,2011,1,7
"tandahimba_maundo_changombe","tandahimba_maundo",18,2011,1,4
"tandahimba_maundo_kunandundu","tandahimba_maundo",18,2011,1,20
"tandahimba_maundo_maundo","tandahimba_maundo",18,2011,1,12
"tandahimba_maundo_namahonga","tandahimba_maundo",18,2011,1,16
"tandahimba_mchichira_mchichira","tandahimba_mchichira",18,2011,1,10
"tandahimba_mchichira_pachani","tandahimba_mchichira",18,2011,1,20
"tandahimba_mchichira_shangani","tandahimba_mchichira",18,2011,1,2
"tandahimba_mdimbamnyoma_mdenga","tandahimba_mdimbamnyoma",18,2011,1,8
"tandahimba_michenjele_michenjele","tandahimba_michenjele",18,2011,1,13
"tandahimba_michenjele_mmalala","tandahimba_michenjele",18,2011,1,1
"tandahimba_michenjele_ngongo","tandahimba_michenjele",18,2011,1,10
"tandahimba_mihambwe_mihambwe","tandahimba_mihambwe",18,2011,1,14
"tandahimba_milingodi_milingodi","tandahimba_milingodi",18,2011,1,20
"tandahimba_milingodi_namkomolela","tandahimba_milingodi",18,2011,1,3
"tandahimba_mkonjowano_chimbuko","tandahimba_mkonjowano",18,2011,1,23
"tandahimba_mkonjowano_mkonjowano","tandahimba_mkonjowano",18,2011,1,13
"tandahimba_mkoreha_misufini","tandahimba_mkoreha",18,2011,1,6
"tandahimba_mkundi_lipalwei","tandahimba_mkundi",18,2011,1,6
"tandahimba_mkwiti_likolombe","tandahimba_mkwiti",18,2011,1,29
"tandahimba_mnyawa_maheha","tandahimba_mnyawa",18,2011,1,3
"tandahimba_mnyawa_mnyawa","tandahimba_mnyawa",18,2011,1,6
"tandahimba_mnyawa_umoja","tandahimba_mnyawa",18,2011,1,5
"tandahimba_nambahu_mivanga","tandahimba_nambahu",18,2011,1,11
"tandahimba_namikupa_ilala","tandahimba_namikupa",18,2011,1,1
"tandahimba_namikupa_namikupa","tandahimba_namikupa",18,2011,1,28
"tandahimba_nanhyanga_mnauke","tandahimba_nanhyanga",18,2011,1,1
"tandahimba_nanhyanga_nanyangab","tandahimba_nanhyanga",18,2011,1,14
"tandahimba_naputa_naputashuleni","tandahimba_naputa",18,2011,1,40
"tandahimba_ngunja_ngunja","tandahimba_ngunja",18,2011,1,7
"tandahimba_tandahimba_madaba","tandahimba_tandahimba",18,2011,1,14
"tandahimba_tandahimba_matogoro","tandahimba_tandahimba",18,2011,1,7
"tandahimba_tandahimba_tandahimba","tandahimba_tandahimba",18,2011,1,11
"kilwa_chumo_chumo","kilwa_chumo",30,2012,2,33
"kilwa_chumo_ingirito","kilwa_chumo",30,2012,2,8
"kilwa_chumo_kinywanyubugo","kilwa_chumo",30,2012,2,5
"kilwa_chumo_nahama","kilwa_chumo",30,2012,2,4
"kilwa_chumo_namayuni","kilwa_chumo",30,2012,2,5
"kilwa_chumo_ngorongoro","kilwa_chumo",30,2012,2,2
"kilwa_kandawale_kandawale","kilwa_kandawale",30,2012,2,87
"kilwa_kandawale_mtumbeimpopera","kilwa_kandawale",30,2012,2,31
"kilwa_kibata_hanga","kilwa_kibata",30,2012,2,27
"kilwa_kikole_kikole","kilwa_kikole",30,2012,2,3
"kilwa_kikole_kisangi","kilwa_kikole",30,2012,2,8
"kilwa_kikole_migeregere","kilwa_kikole",30,2012,2,6
"kilwa_kikole_ruhatwe","kilwa_kikole",30,2012,2,2
"kilwa_kinjumbi_kinjumbi","kilwa_kinjumbi",30,2012,2,52
"kilwa_kinjumbi_marendego","kilwa_kinjumbi",30,2012,2,79
"kilwa_kinjumbi_miumbu","kilwa_kinjumbi",30,2012,2,49
"kilwa_kinjumbi_mtyalambu","kilwa_kinjumbi",30,2012,2,68
"kilwa_kinjumbi_pungutini","kilwa_kinjumbi",30,2012,2,42
"kilwa_kinjumbi_somangandumbo","kilwa_kinjumbi",30,2012,2,73
"kilwa_kinjumbi_somangasimu","kilwa_kinjumbi",30,2012,2,62
"kilwa_kipatimu_darajani","kilwa_kipatimu",30,2012,2,11
"kilwa_kipatimu_kipatimu","kilwa_kipatimu",30,2012,2,33
"kilwa_kipatimu_mkarango","kilwa_kipatimu",30,2012,2,12
"kilwa_kipatimu_nandete","kilwa_kipatimu",30,2012,2,50
"kilwa_kiranjeranje_kiranjeranje","kilwa_kiranjeranje",30,2012,2,95
"kilwa_kiranjeranje_kiswele","kilwa_kiranjeranje",30,2012,2,18
"kilwa_kiranjeranje_makangaga","kilwa_kiranjeranje",30,2012,2,77
"kilwa_kiranjeranje_mbwemkuru","kilwa_kiranjeranje",30,2012,2,91
"kilwa_kiranjeranje_mirumba","kilwa_kiranjeranje",30,2012,2,30
"kilwa_kiranjeranje_mtandi","kilwa_kiranjeranje",30,2012,2,18
"kilwa_kivinjesingino_magengeni","kilwa_kivinjesingino",30,2012,2,14
"kilwa_kivinjesingino_matandu","kilwa_kivinjesingino",30,2012,2,17
"kilwa_kivinjesingino_mgongeni","kilwa_kivinjesingino",30,2012,2,8
"kilwa_kivinjesingino_nangurukuru","kilwa_kivinjesingino",30,2012,2,13
"kilwa_kivinjesingino_singino","kilwa_kivinjesingino",30,2012,2,11
"kilwa_lihimalyao_kisongo","kilwa_lihimalyao",30,2012,2,11
"kilwa_lihimalyao_lihimalyaokaskazini","kilwa_lihimalyao",30,2012,2,4
"kilwa_lihimalyao_lihmalyokusini","kilwa_lihimalyao",30,2012,2,5
"kilwa_lihimalyao_namakongo","kilwa_lihimalyao",30,2012,2,18
"kilwa_lihimalyao_rushungi","kilwa_lihimalyao",30,2012,2,18
"kilwa_lihimalyao_ruyaya","kilwa_lihimalyao",30,2012,2,17
"kilwa_likawage_likawage","kilwa_likawage",30,2012,2,29
"kilwa_likawage_liwiti","kilwa_likawage",30,2012,2,6
"kilwa_likawage_nainokwe","kilwa_likawage",30,2012,2,9
"kilwa_mandawa_hotelitatu","kilwa_mandawa",30,2012,2,6
"kilwa_mandawa_kiwawa","kilwa_mandawa",30,2012,2,18
"kilwa_mandawa_mandawa","kilwa_mandawa",30,2012,2,7
"kilwa_mandawa_mavuji","kilwa_mandawa",30,2012,2,32
"kilwa_mandawa_mchakama","kilwa_mandawa",30,2012,2,26
"kilwa_mandawa_mkondaji","kilwa_mandawa",30,2012,2,21
"kilwa_masoko_kisangi","kilwa_masoko",30,2012,2,6
"kilwa_masoko_masoko","kilwa_masoko",30,2012,2,11
"kilwa_masoko_mkwanyule","kilwa_masoko",30,2012,2,6
"kilwa_masoko_mnazimmo","kilwa_masoko",30,2012,2,14
"kilwa_masoko_mpara","kilwa_masoko",30,2012,2,9
"kilwa_miguruwe_miguruwe","kilwa_miguruwe",30,2012,2,12
"kilwa_miguruwe_mtepera","kilwa_miguruwe",30,2012,2,1
"kilwa_miguruwe_nakingombe","kilwa_miguruwe",30,2012,2,9
"kilwa_mingumbi_chapita","kilwa_mingumbi",30,2012,2,3
"kilwa_mingumbi_kililima","kilwa_mingumbi",30,2012,2,2
"kilwa_mingumbi_mingumbi","kilwa_mingumbi",30,2012,2,3
"kilwa_mingumbi_nambondo","kilwa_mingumbi",30,2012,2,27
"kilwa_mingumbi_nangambi","kilwa_mingumbi",30,2012,2,24
"kilwa_miteja_miteja","kilwa_miteja",30,2012,2,85
"kilwa_miteja_mtoni","kilwa_miteja",30,2012,2,2
"kilwa_miteja_mtukwao","kilwa_miteja",30,2012,2,6
"kilwa_miteja_tilawandu","kilwa_miteja",30,2012,2,1
"kilwa_mitole_mitole","kilwa_mitole",30,2012,2,3
"kilwa_nanjirinji_nakiu","kilwa_nanjirinji",30,2012,2,20
"kilwa_nanjirinji_nanjia","kilwa_nanjirinji",30,2012,2,19
"kilwa_nanjirinji_nanjirib","kilwa_nanjirinji",30,2012,2,28
"kilwa_njinjo_kipindimbi","kilwa_njinjo",30,2012,2,8
"kilwa_njinjo_njinjo","kilwa_njinjo",30,2012,2,18
"kilwa_pandemikoma_malalani","kilwa_pandemikoma",30,2012,2,46
"kilwa_pandemikoma_mtitimila","kilwa_pandemikoma",30,2012,2,37
"kilwa_pandemikoma_namwedo","kilwa_pandemikoma",30,2012,2,28
"kilwa_pandemikoma_nangookiwala","kilwa_pandemikoma",30,2012,2,26
"kilwa_pandemikoma_pandeploti","kilwa_pandemikoma",30,2012,2,74
"kilwa_pandemikoma_songomnara","kilwa_pandemikoma",30,2012,2,10
"kilwa_tingi_mtandango","kilwa_tingi",30,2012,2,18
"kilwa_tingi_njianne","kilwa_tingi",30,2012,2,8
"kilwa_tingi_tingi","kilwa_tingi",30,2012,2,25
"lindirural_chiponda_chiodyaa","lindirural_chiponda",30,2012,2,19
"lindirural_chiponda_chiponda","lindirural_chiponda",30,2012,2,20
"lindirural_chiponda_namihanga","lindirural_chiponda",30,2012,2,20
"lindirural_chiponda_ntauna","lindirural_chiponda",30,2012,2,46
"lindirural_kilangala_kilangalaa","lindirural_kilangala",30,2012,2,7
"lindirural_kilangala_kilangalab","lindirural_kilangala",30,2012,2,22
"lindirural_kilangala_mnimbila","lindirural_kilangala",30,2012,2,6
"lindirural_kilangala_mtumbikile","lindirural_kilangala",30,2012,2,22
"lindirural_kilolambwani_kilolambwani","lindirural_kilolambwani",30,2012,2,10
"lindirural_kilolambwani_mvulenia","lindirural_kilolambwani",30,2012,2,11
"lindirural_kitomanga_kitomanga","lindirural_kitomanga",30,2012,2,16
"lindirural_kitomanga_mkwajuni","lindirural_kitomanga",30,2012,2,136
"lindirural_kiwalala_kiwalala","lindirural_kiwalala",30,2012,2,21
"lindirural_kiwalala_mahumbika","lindirural_kiwalala",30,2012,2,24
"lindirural_kiwalala_mpembe","lindirural_kiwalala",30,2012,2,13
"lindirural_kiwalala_ruo","lindirural_kiwalala",30,2012,2,26
"lindirural_kiwawa_kiwawa","lindirural_kiwawa",30,2012,2,20
"lindirural_kiwawa_mputwa","lindirural_kiwawa",30,2012,2,11
"lindirural_longa_longa","lindirural_longa",30,2012,2,29
"lindirural_majengo_majengoa","lindirural_majengo",30,2012,2,12
"lindirural_majengo_majengob","lindirural_majengo",30,2012,2,10
"lindirural_majengo_masasi","lindirural_majengo",30,2012,2,20
"lindirural_majengo_mbalala","lindirural_majengo",30,2012,2,9
"lindirural_majengo_mkwajuni","lindirural_majengo",30,2012,2,2
"lindirural_majengo_nangaka","lindirural_majengo",30,2012,2,2
"lindirural_mandwanga_lindwandwali","lindirural_mandwanga",30,2012,2,18
"lindirural_mandwanga_malungo","lindirural_mandwanga",30,2012,2,25
"lindirural_mandwanga_mandwanga","lindirural_mandwanga",30,2012,2,8
"lindirural_mandwanga_mikongi","lindirural_mandwanga",30,2012,2,22
"lindirural_mandwanga_milamba","lindirural_mandwanga",30,2012,2,3
"lindirural_mchinga_mchanganii","lindirural_mchinga",30,2012,2,9
"lindirural_milola_legezamwendo","lindirural_milola",30,2012,2,11
"lindirural_milola_milolab","lindirural_milola",30,2012,2,64
"lindirural_milola_milolamagharibi","lindirural_milola",30,2012,2,24
"lindirural_milola_namtamba","lindirural_milola",30,2012,2,13
"lindirural_mipingo_lihimilo","lindirural_mipingo",30,2012,2,3
"lindirural_mipingo_mipingo","lindirural_mipingo",30,2012,2,15
"lindirural_mipingo_mnyangara","lindirural_mipingo",30,2012,2,8
"lindirural_mipingo_namkongo","lindirural_mipingo",30,2012,2,2
"lindirural_mnara_liganga","lindirural_mnara",30,2012,2,21
"lindirural_mnara_mkangaii","lindirural_mnara",30,2012,2,20
"lindirural_mnara_mnara","lindirural_mnara",30,2012,2,37
"lindirural_mnara_mtakuja","lindirural_mnara",30,2012,2,16
"lindirural_mnara_ntene","lindirural_mnara",30,2012,2,21
"lindirural_mnolela_mbuta","lindirural_mnolela",30,2012,2,4
"lindirural_mnolela_mnolela","lindirural_mnolela",30,2012,2,8
"lindirural_mnolela_namunda","lindirural_mnolela",30,2012,2,28
