"Region","District","Ward","Village","matchDistrict","matchWard","matchVillage","Population"
"Mtwara","Tandahimba","Nanhyanga","Nanhyanga""B""","Tandahimba","Nanhyanga","Nanyanga'B'",750
"Mtwara","Tandahimba","Nanhyanga","Mnaida","Tandahimba","Nanhyanga","Mnaida",735
"Mtwara","Tandahimba","Nanhyanga","Mnauke","Tandahimba","Nanhyanga","Mnauke",395
"Mtwara","Tandahimba","Nanhyanga","Nanhyanga""C""","Tandahimba","Nanhyanga","Nanhyanga""C""",2901
"Mtwara","Tandahimba","Nanhyanga","Nanhyanga""A""","Tandahimba","Nanhyanga","Nanyanga 'A'",2398
"Mtwara","Tandahimba","Chingungwe","Kuchele","Tandahimba","Chingungwe","Kuchele",1703
"Mtwara","Tandahimba","Chingungwe","Chingungwe","Tandahimba","Chingungwe","Chingungwe",1515
"Mtwara","Tandahimba","Chingungwe","Salama","Tandahimba","Chingungwe","Salama",451
"Mtwara","Tandahimba","Chingungwe","Mkupete","Tandahimba","Chingungwe","Mkupete",1191
"Mtwara","Tandahimba","Chingungwe","Mtenda","Tandahimba","Chingungwe","Mtenda",1152
"Mtwara","Tandahimba","Chingungwe","Chikunda","Tandahimba","Chingungwe","Chikunda",481
"Mtwara","Tandahimba","Chingungwe","Kiule","Tandahimba","Chingungwe","Kiule",588
"Mtwara","Tandahimba","Mdimbamnyoma","Mtegu","Tandahimba","Mdimba mnyoma","Mtegu",2235
"Mtwara","Tandahimba","Mdimbamnyoma","Tukuru","Tandahimba","Mdimba mnyoma","Tukuru",2054
"Mtwara","Tandahimba","Mdimbamnyoma","Mnyoma","Tandahimba","Mdimba mnyoma","Mnyoma",3088
"Mtwara","Tandahimba","Mdimbamnyoma","Mdenga","Tandahimba","Mdimba mnyoma","Mdenga",893
"Mtwara","Tandahimba","Milingodi","Namkomolela","Tandahimba","Milingodi","Namkomolela",1387
"Mtwara","Tandahimba","Milingodi","Mtinginda","Tandahimba","Milingodi","Mtinginda",801
"Mtwara","Tandahimba","Milingodi","Milingodi","Tandahimba","Milingodi","Milingodi",1037
"Mtwara","Tandahimba","Milingodi","Mmwindi","Tandahimba","Milingodi","Mmwindi",923
"Mtwara","Tandahimba","Milingodi","Miledi","Tandahimba","Milingodi","Miledi",637
"Mtwara","Tandahimba","Lyenje","Umoja","Tandahimba","Lyenje","Umoja",1474
"Mtwara","Tandahimba","Lyenje","Mwembemmoja","Tandahimba","Lyenje","Mwembemmoja",1468
"Mtwara","Tandahimba","Lyenje","Mahona","Tandahimba","Lyenje","Mahona",852
"Mtwara","Tandahimba","Chaume","Mweru shule","Tandahimba","Chaume","Mweru Shuleni",1091
"Mtwara","Tandahimba","Chaume","Machedi","Tandahimba","Chaume","Machedi",549
"Mtwara","Tandahimba","Chaume","Mkwedu","Tandahimba","Chaume","Mkwedu",1318
"Mtwara","Tandahimba","Chaume","Luheya","Tandahimba","Chaume","Luheya",1212
"Mtwara","Tandahimba","Chaume","Chaume","Tandahimba","Chaume","Chaume",1768
"Mtwara","Tandahimba","Chaume","Liponde","Tandahimba","Chaume","Liponde",865
"Mtwara","Tandahimba","Chaume","Mwerusokoni","Tandahimba","Chaume","Mwerusokoni",1167
"Mtwara","Tandahimba","Chaume","Sokoine","Tandahimba","Chaume","Sokoine",2115
"Mtwara","Tandahimba","Mkonjowano","Mikuyu","Tandahimba","Mkonjowano","Mikuyu",644
"Mtwara","Tandahimba","Mkonjowano","Mkula","Tandahimba","Mkonjowano","Mkula",561
"Mtwara","Tandahimba","Mkonjowano","Chimbuko","Tandahimba","Mkonjowano","Chimbuko",1876
"Mtwara","Tandahimba","Mkonjowano","Mkonjowano","Tandahimba","Mkonjowano","Mkonjowano",1209
"Mtwara","Tandahimba","Mkonjowano","Ulodaleo","Tandahimba","Mkonjowano","Ulodaleo",936
"Mtwara","Tandahimba","Luagala","Michinji","Tandahimba","Luagala","Michinji",1304
"Mtwara","Tandahimba","Luagala","Luagala","Tandahimba","Luagala","Luagala",1189
"Mtwara","Tandahimba","Luagala","Kigamboni","Tandahimba","Luagala","Kigamboni",1475
"Mtwara","Tandahimba","Luagala","Mkolachini","Tandahimba","Luagala","Mkolachini",1569
"Mtwara","Tandahimba","Luagala","Mkolajuu","Tandahimba","Luagala","Mkolajuu",436
"Mtwara","Tandahimba","Luagala","Chidede","Tandahimba","Luagala","Chidede",680
"Mtwara","Tandahimba","Ngunja","Nannala","Tandahimba","Ngunja","Nannala",1086
"Mtwara","Tandahimba","Ngunja","Mkuti","Tandahimba","Ngunja","Mkuti",876
"Mtwara","Tandahimba","Ngunja","Nanjanga","Tandahimba","Ngunja","Nanjanga",725
"Mtwara","Tandahimba","Ngunja","Mangombya","Tandahimba","Ngunja","Mangombya",1765
"Mtwara","Tandahimba","Ngunja","Ngunja","Tandahimba","Ngunja","Ngunja",2364
"Mtwara","Tandahimba","Ngunja","Namindondi juu","Tandahimba","Ngunja","Namindondi juu",1509
"Mtwara","Tandahimba","Ngunja","Namindondi chini","Tandahimba","Ngunja","Namindondi chini",1372
"Mtwara","Tandahimba","Mkwiti","Mkwitijuu","Tandahimba","Mkwiti","Mkwitijuu",969
"Mtwara","Tandahimba","Mkwiti","Mkwitichini","Tandahimba","Mkwiti","Mkwitichini",1095
"Mtwara","Tandahimba","Mkwiti","Likolombe","Tandahimba","Mkwiti","Likolombe",2246
"Mtwara","Tandahimba","Mkwiti","Kidoo","Tandahimba","Mkwiti","Kidoo",509
"Mtwara","Tandahimba","Litehu","Mabeti","Tandahimba","Litehu","Mabeti",1231
"Mtwara","Tandahimba","Litehu","Mmeda","Tandahimba","Litehu","Mmeda",1680
"Mtwara","Tandahimba","Litehu","Libobe","Tandahimba","Litehu","Libobe",692
"Mtwara","Tandahimba","Litehu","Litehu","Tandahimba","Litehu","Litehu",1925
"Mtwara","Tandahimba","Nambahu","Mnaida","Tandahimba","Nambahu","Mnaida",810
"Mtwara","Tandahimba","Nambahu","Mivanga","Tandahimba","Nambahu","Mivanga",1713
"Mtwara","Tandahimba","Nambahu","Nachunyu","Tandahimba","Nambahu","Nachunyu",1804
"Mtwara","Tandahimba","Nambahu","Nambahu","Tandahimba","Nambahu","Nambahu",1086
"Mtwara","Tandahimba","Nambahu","Muungano","Tandahimba","Nambahu","Muungano",1546
"Mtwara","Tandahimba","Mihuta","Ng ́ongolo","Tandahimba","Miuta","Ng'ongolo",2093
"Mtwara","Tandahimba","Mihuta","Namedi","Tandahimba","Miuta","Namedi",295
"Mtwara","Tandahimba","Mihuta","Miuta","Tandahimba","Miuta","Miuta",1749
"Mtwara","Tandahimba","Kwanyama","Huruma","Tandahimba","Kwanyama","Huruma",877
"Mtwara","Tandahimba","Kwanyama","Kwanyama","Tandahimba","Kwanyama","Kwanyama",1595
"Mtwara","Tandahimba","Kwanyama","Mitumbati","Tandahimba","Kwanyama","Mitumbati",1189
"Mtwara","Tandahimba","Kwanyama","Sinyangi","Tandahimba","Kwanyama","Sinyangi",417
"Mtwara","Tandahimba","Mchichira","Mchichira","Tandahimba","Mchichira","Mchichira",2066
"Mtwara","Tandahimba","Mchichira","Mnarani","Tandahimba","Mchichira","Mnarani",1277
"Mtwara","Tandahimba","Mchichira","Shangani","Tandahimba","Mchichira","Shangani",1408
"Mtwara","Tandahimba","Mchichira","Mkwajuni","Tandahimba","Mchichira","Mkwajuni",263
"Mtwara","Tandahimba","Mchichira","Pachani","Tandahimba","Mchichira","Pachani",622
"Mtwara","Tandahimba","Chikongola","Chikongola","Tandahimba","Chikongola","Chikongola",3193
"Mtwara","Tandahimba","Chikongola","Nakayaka","Tandahimba","Chikongola","Nakayaka",912
"Mtwara","Tandahimba","Chikongola","Lubangala","Tandahimba","Chikongola","Lubangala",1131
"Mtwara","Tandahimba","Chikongola","Mahuta","Tandahimba","Chikongola","Mahuta",1711
"Mtwara","Tandahimba","Dinduma","Dinduna shuleni","Tandahimba","Dinduma","Dinduma Shuleni",466
"Mtwara","Tandahimba","Dinduma","Tandika","Tandahimba","Dinduma","Tandika",303
"Mtwara","Tandahimba","Dinduma","Dindumabarabarani","Tandahimba","Dinduma","Dindumabarabarani",992
"Mtwara","Tandahimba","Dinduma","Nanyuwila","Tandahimba","Dinduma","Nanyuwila",1019
"Mtwara","Tandahimba","Dinduma","Mitene","Tandahimba","Dinduma","Mitene",1626
"Mtwara","Tandahimba","Mdumbwe","Mfyatula","Tandahimba","Mdumbwe","Mfyatula",672
"Mtwara","Tandahimba","Mdumbwe","Mtandavala","Tandahimba","Mdumbwe","Mtandavala",1776
"Mtwara","Tandahimba","Mdumbwe","Mdumbwe","Tandahimba","Mdumbwe","Mndumbwe",1516
"Mtwara","Tandahimba","Mdumbwe","Mambamba","Tandahimba","Mdumbwe","Mambamba",1796
"Mtwara","Tandahimba","Mdumbwe","Majengo","Tandahimba","Mdumbwe","Majengo",1468
"Mtwara","Mtwara Urban","Majengo","Biafra","Mtwara Urban","Majengo","Biafra",836
"Mtwara","Mtwara Urban","Majengo","Guinea","Mtwara Urban","Majengo","Guinea",990
"Mtwara","Mtwara Urban","Majengo","Gezaulole","Mtwara Urban","Majengo","Gezaulole",1084
"Mtwara","Mtwara Urban","Majengo","Msikitini","Mtwara Urban","Majengo","Msikitini",949
"Mtwara","Mtwara Urban","Chikongola","Shule ya Misingi Majengo","Mtwara Urban","Chikongola","Shule ya Misingi Majengo",1863
"Mtwara","Mtwara Urban","Chikongola","Mmingano","Mtwara Urban","Chikongola","Mmingano",2426
"Mtwara","Mtwara Urban","Chikongola","Mtawike","Mtwara Urban","Chikongola","Mtawike",1308
"Mtwara","Mtwara Urban","Chikongola","Tandika","Mtwara Urban","Chikongola","Tandika",1720
"Mtwara","Mtwara Urban","Chikongola","Liyawile","Mtwara Urban","Chikongola","Liyawile",1480
"Mtwara","Mtwara Urban","Chikongola","Sabasaba","Mtwara Urban","Chikongola","Sabasaba",1130
"Mtwara","Mtwara Urban","Chikongola","Muungano","Mtwara Urban","Chikongola","Muungano",1463
"Mtwara","Mtwara Urban","Chikongola","Mwela","Mtwara Urban","Chikongola","Mwela",1027
"Mtwara","Mtwara Urban","Chikongola","Ofisi Kuu","Mtwara Urban","Chikongola","Ofisi Kuu",1388
"Mtwara","Mtwara Urban","Chikongola","Citus","Mtwara Urban","Chikongola","Citus",981
"Mtwara","Mtwara Urban","Likombe","Mdenga","Mtwara Urban","Likombe","Mdenga",1797
"Mtwara","Mtwara Urban","Likombe","Madaba","Mtwara Urban","Likombe","Madaba",899
"Mtwara","Mtwara Urban","Likombe","Mlimani","Mtwara Urban","Likombe","Mlimani",2615
"Mtwara","Mtwara Urban","Likombe","Mtepwezi","Mtwara Urban","Likombe","Mtepwezi",2154
"Mtwara","Mtwara Urban","Likombe","Lilungu","Mtwara Urban","Likombe","Lilungu",2052
"Mtwara","Mtwara Urban","Likombe","Mtawanya","Mtwara Urban","Likombe","Mtawanya",2429
"Mtwara","Mtwara Urban","Likombe","Mangamba","Mtwara Urban","Likombe","Mangamba",1356
"Mtwara","Mtwara Urban","Railway","Railway ""A""","Mtwara Urban","Railway","Railway ""A""",218
"Mtwara","Mtwara Urban","Railway","Railway ""B""","Mtwara Urban","Railway","Railway ""B""",379
"Mtwara","Mtwara Urban","Railway","Serengeti","Mtwara Urban","Railway","Serengeti",343
"Mtwara","Mtwara Urban","Railway","Mkunguni","Mtwara Urban","Railway","Mkunguni",748
"Mtwara","Mtwara Urban","Railway","Kizota","Mtwara Urban","Railway","Kizota",446
"Mtwara","Mtwara Urban","Railway","Msikitini","Mtwara Urban","Railway","Msikitini",654
"Mtwara","Mtwara Urban","Shangani","Shangani west","Mtwara Urban","Shangani","Shangani west",2393
"Mtwara","Mtwara Urban","Shangani","Shangani east","Mtwara Urban","Shangani","Shangani east",578
"Mtwara","Mtwara Urban","Shangani","Maduka Makubwa","Mtwara Urban","Shangani","Maduka Makubwa",431
"Mtwara","Mtwara Urban","Shangani","Kiyangu""B""","Mtwara Urban","Shangani","Kiyangu""B""",844
"Mtwara","Mtwara Urban","Shangani","Kiyangu""A""","Mtwara Urban","Shangani","Kiyangu""A""",1768
"Mtwara","Mtwara Urban","Shangani","Ligula kati","Mtwara Urban","Shangani","Ligula kati",1438
"Mtwara","Mtwara Urban","Shangani","Ligula umoja","Mtwara Urban","Shangani","Ligula umoja",781
"Mtwara","Mtwara Urban","Shangani","Ligula TES","Mtwara Urban","Shangani","Ligula T.E.S",469
"Mtwara","Mtwara Urban","Shangani","Ligula shuleni","Mtwara Urban","Shangani","Ligula shuleni",994
"Mtwara","Mtwara Urban","Shangani","Ligula mbelenje","Mtwara Urban","Shangani","Ligula mbelenje",1334
"Mtwara","Mtwara Urban","Shangani","Indian Kota","Mtwara Urban","Shangani","Indian Kota",1498
"Mtwara","Mtwara Urban","Shangani","TTC Ufundi","Mtwara Urban","Shangani","TTC Ufundi",369
"Mtwara","Mtwara Urban","Vigaeni","Kisutu""A""","Mtwara Urban","Vigaeni","Kisutu""A""",561
"Mtwara","Mtwara Urban","Vigaeni","Kisutu""B""","Mtwara Urban","Vigaeni","Kisutu""B""",770
"Mtwara","Mtwara Urban","Vigaeni","Kisutu""C""","Mtwara Urban","Vigaeni","Kisutu""C""",427
"Mtwara","Mtwara Urban","Vigaeni","Sokokuu","Mtwara Urban","Vigaeni","Sokokuu",239
"Mtwara","Mtwara Urban","Vigaeni","Sinani","Mtwara Urban","Vigaeni","Sinani",906
"Mtwara","Mtwara Urban","Vigaeni","Mabatini"" B""","Mtwara Urban","Vigaeni","Mabatini"" B""",247
"Mtwara","Mtwara Urban","Vigaeni","Mabatini""A""","Mtwara Urban","Vigaeni","Mabatini""A""",523
"Mtwara","Mtwara Urban","Chuno","Centre","Mtwara Urban","Chuno","Centre",1127
"Mtwara","Mtwara Urban","Chuno","Miseti","Mtwara Urban","Chuno","Miseti",261
"Mtwara","Mtwara Urban","Chuno","Namtibwili","Mtwara Urban","Chuno","Namtibwili",935
"Mtwara","Mtwara Urban","Chuno","Majengo","Mtwara Urban","Chuno","Majengo",1414
"Mtwara","Mtwara Urban","Chuno","Ligula""B""","Mtwara Urban","Chuno","Ligula""B""",1200
"Mtwara","Mtwara Urban","Chuno","Ligula""C""","Mtwara Urban","Chuno","Ligula""C""",2893
"Mtwara","Mtwara Urban","Chuno","Ligula""A""","Mtwara Urban","Chuno","Ligula""A""",1056
"Mtwara","Mtwara Urban","Jangwani","Rwelu","Mtwara Urban","Jangwani","Rwelu",1990
"Mtwara","Mtwara Urban","Jangwani","Mchangani","Mtwara Urban","Jangwani","Mchangani",494
"Mtwara","Mtwara Urban","Jangwani","Mtangashari","Mtwara Urban","Jangwani","Mtangashari",779
"Mtwara","Mtwara Urban","Jangwani","Mahuta","Mtwara Urban","Jangwani","Mahuta",952
"Mtwara","Mtwara Urban","Kisungule","Kisungule""A""","Mtwara Urban","Kisungule","Kisungule""A""",166
"Mtwara","Mtwara Urban","Kisungule","Kisungule ""B""","Mtwara Urban","Kisungule","Kisungule ""B""",141
"Mtwara","Mtwara Urban","Kisungule","Kisungule""C""","Mtwara Urban","Kisungule","Kisungule""C""",816
"Mtwara","Mtwara Urban","Mitengo","Kilimahewa","Mtwara Urban","Mitengo","Kilimahewa",1600
"Mtwara","Mtwara Urban","Mtonya","Mtonya""A""","Mtwara Urban","Mtonya","Mtonya""A""",481
"Mtwara","Mtwara Urban","Mtonya","Mtonya""B""","Mtwara Urban","Mtonya","Mtonya""B""",712
"Mtwara","Mtwara Urban","Mtonya","Haikata","Mtwara Urban","Mtonya","Haikata",432
"Mtwara","Mtwara Urban","Mtonya","Singino","Mtwara Urban","Mtonya","Singino",286
"Mtwara","Mtwara Urban","Ufukoni","Magomeni Shuleni","Mtwara Urban","Ufukoni","Magomeni Shuleni",1922
"Mtwara","Mtwara Urban","Ufukoni","Bomba la Bure","Mtwara Urban","Ufukoni","Bomba la Bure",3623
"Mtwara","Mtwara Urban","Ufukoni","Magomeni  A''","Mtwara Urban","Ufukoni","Magomeni  A''",1305
"Mtwara","Mtwara Urban","Ufukoni","Magomeni  B''","Mtwara Urban","Ufukoni","Magomeni  B''",1554
"Mtwara","Mtwara Urban","Ufukoni","Chipuputa","Mtwara Urban","Ufukoni","Chipuputa",1922
"Mtwara","Mtwara Urban","Ufukoni","Kagera","Mtwara Urban","Ufukoni","Kagera",3623
"Mtwara","Mtwara Urban","Ufukoni","Magomeni tulivu","Mtwara Urban","Ufukoni","Magomeni tulivu",1305
"Mtwara","Mtwara Urban","Ufukoni","Matopeni","Mtwara Urban","Ufukoni","Matopeni",1554
"Mtwara","Mtwara Urban","Ufukoni","Ufukoni Stendi","Mtwara Urban","Ufukoni","Ufukoni Stendi",3835
"Mtwara","Mtwara Urban","Ufukoni","Mbae","Mtwara Urban","Ufukoni","Mbae",4368
"Mtwara","Mtwara Urban","Magengeni","Magengeni","Mtwara Urban","Magengeni","Magengeni",547
"Mtwara","Mtwara Urban","Magengeni","Ndoro","Mtwara Urban","Magengeni","Ndoro",277
"Mtwara","Mtwara Urban","Magengeni","Boma","Mtwara Urban","Magengeni","Boma",338
"Mtwara","Mtwara Urban","Magengeni","Mkundi","Mtwara Urban","Magengeni","Mkundi",638
"Mtwara","Mtwara Urban","Rahaleo","Rahaleo chini","Mtwara Urban","Rahaleo","Rahaleo chini",846
"Mtwara","Mtwara Urban","Rahaleo","Rahaleo juu","Mtwara Urban","Rahaleo","Rahaleo juu",557
"Mtwara","Mtwara Urban","Rahaleo","Shapriya","Mtwara Urban","Rahaleo","Shapriya",1061
"Mtwara","Mtwara Urban","Rahaleo","Nandope","Mtwara Urban","Rahaleo","Nandope",1460
"Mtwara","Mtwara Urban","Rahaleo","Pentekoste","Mtwara Urban","Rahaleo","Pentecoste",1283
"Mtwara","Mtwara Urban","Naliendele","Mkangala","Mtwara Urban","Naliendele","Mkangala",3230
"Mtwara","Mtwara Urban","Naliendele","Naliendele","Mtwara Urban","Naliendele","Naliendele",4010
"Mtwara","Nanyumbu","Mangaka","Mnonia","Nanyumbu","Mangaka","Mnonia",818
"Mtwara","Nanyumbu","Mangaka","Mwambani","Nanyumbu","Mangaka","Mwambani",299
"Mtwara","Nanyumbu","Mangaka","Ndwika II","Nanyumbu","Mangaka","Ndwika II",1627
"Mtwara","Nanyumbu","Mangaka","Kilimanihewa","Nanyumbu","Mangaka","Kilimanihewa",5854
"Mtwara","Nanyumbu","Mangaka","Mangaka","Nanyumbu","Mangaka","Mangaka",4856
"Mtwara","Nanyumbu","Mangaka","Ngalinje","Nanyumbu","Mangaka","Ngalinje",623
"Mtwara","Nanyumbu","Mangaka","Nahawara","Nanyumbu","Mangaka","Nahawara",688
"Mtwara","Nanyumbu","Mangaka","Mtokora","Nanyumbu","Mangaka","Mtokora",1729
"Mtwara","Nanyumbu","Nangomba","Chihuve","Nanyumbu","Nangomba","Chihuve",1338
"Mtwara","Nanyumbu","Nangomba","Maswela","Nanyumbu","Nangomba","Maswela",1049
"Mtwara","Nanyumbu","Nangomba","Mjimwema","Nanyumbu","Nangomba","Mjimwema",1880
"Mtwara","Nanyumbu","Nangomba","Nangomba","Nanyumbu","Nangomba","Nangomba",2487
"Mtwara","Nanyumbu","Nangomba","Mnemeke","Nanyumbu","Nangomba","Mnemeke",1424
"Mtwara","Nanyumbu","Lumesule","Lumesule","Nanyumbu","Lumesule","Lumesule",1287
"Mtwara","Nanyumbu","Lumesule","Chigweje","Nanyumbu","Lumesule","Chigweje",1856
"Mtwara","Nanyumbu","Lumesule","Nandembo","Nanyumbu","Lumesule","Nandembo",2214
"Mtwara","Nanyumbu","Lumesule","Mchenjeuka","Nanyumbu","Lumesule","Mchenjeuka",1202
"Mtwara","Nanyumbu","Lumesule","Changwale","Nanyumbu","Lumesule","Changwale",1097
"Mtwara","Nanyumbu","Likokona","Namaka","Nanyumbu","Likokona","Namaka",2132
"Mtwara","Nanyumbu","Likokona","Likokona","Nanyumbu","Likokona","Likokona",6315
"Mtwara","Nanyumbu","Likokona","Msinyasi","Nanyumbu","Likokona","Msinyasi",1312
"Mtwara","Nanyumbu","Likokona","Michiga","Nanyumbu","Likokona","Michiga",3887
"Mtwara","Nanyumbu","Likokona","Makong ́ondela","Nanyumbu","Likokona","Makong'ondela",1211
"Mtwara","Nanyumbu","Likokona","Misawaji","Nanyumbu","Likokona","Misawaji",600
"Mtwara","Nanyumbu","Likokona","Pachani","Nanyumbu","Likokona","Pachani",3173
"Mtwara","Nanyumbu","Sengenya","Mkumbaru","Nanyumbu","Sengenya","Mkumbaru",1714
"Mtwara","Nanyumbu","Sengenya","Kisimatuli","Nanyumbu","Sengenya","Kisimatu",994
"Mtwara","Nanyumbu","Sengenya","Masyalele","Nanyumbu","Sengenya","Masyalele",2553
"Mtwara","Nanyumbu","Sengenya","Mara","Nanyumbu","Sengenya","Mara",635
"Mtwara","Nanyumbu","Sengenya","Sengenya","Nanyumbu","Sengenya","Sengenya",2389
"Mtwara","Nanyumbu","Sengenya","Nachura","Nanyumbu","Sengenya","Nachura",1138
"Mtwara","Nanyumbu","Sengenya","Rukumbi","Nanyumbu","Sengenya","Rukumbi",657
"Mtwara","Nanyumbu","Sengenya","Chinyanyira","Nanyumbu","Sengenya","Chinyanyira",1179
"Mtwara","Nanyumbu","Sengenya","Amani","Nanyumbu","Sengenya","Amani",1306
"Mtwara","Nanyumbu","Sengenya","Namarupi","Nanyumbu","Sengenya","Namarupi",915
"Mtwara","Nanyumbu","Mnanje","Holola","Nanyumbu","Mnanje","Holola",1569
"Mtwara","Nanyumbu","Mnanje","Mnanje""B""","Nanyumbu","Mnanje","Mnanje""B""",2223
"Mtwara","Nanyumbu","Mnanje","Mnanje""A""","Nanyumbu","Mnanje","Mnanje""A""",580
"Mtwara","Nanyumbu","Mnanje","Chikunja II","Nanyumbu","Mnanje","Chikunja II",684
"Mtwara","Nanyumbu","Mnanje","Mikuva","Nanyumbu","Mnanje","Mikuva",1334
"Mtwara","Nanyumbu","Mnanje","Ngupe","Nanyumbu","Mnanje","Ngupe",1523
"Mtwara","Nanyumbu","Mikangaula","Nahimba","Nanyumbu","Mikangaula","Nahimba",1023
"Mtwara","Nanyumbu","Mikangaula","Nangaramo","Nanyumbu","Mikangaula","Nangaramo",2808
"Mtwara","Nanyumbu","Mikangaula","Kamundi","Nanyumbu","Mikangaula","Kamundi",1901
"Mtwara","Nanyumbu","Mikangaula","Mkwajuni","Nanyumbu","Mikangaula","Mkwajuni",959
"Mtwara","Nanyumbu","Mikangaula","Mkangaula","Nanyumbu","Mikangaula","Mikangaula",2724
"Mtwara","Nanyumbu","Mikangaula","Kilosa","Nanyumbu","Mikangaula","Kilosa",1327
"Mtwara","Nanyumbu","Mikangaula","Namatumbusi","Nanyumbu","Mikangaula","Namatumbusi",2317
"Mtwara","Nanyumbu","Mikangaula","Nawaje","Nanyumbu","Mikangaula","Nawaje",1918
"Mtwara","Nanyumbu","Mikangaula","Lowasa","Nanyumbu","Mikangaula","Lowasa",823
"Mtwara","Nanyumbu","Mikangaula","Chang ́ombe","Nanyumbu","Mikangaula","Chang'ombe",1048
"Mtwara","Nanyumbu","Maratani","Maratani","Nanyumbu","Maratani","Maratani",2504
"Mtwara","Nanyumbu","Maratani","Malema","Nanyumbu","Maratani","Malema",1693
"Mtwara","Nanyumbu","Maratani","Mchangani","Nanyumbu","Maratani","Mchangani",1177
"Mtwara","Nanyumbu","Maratani","Lipupu","Nanyumbu","Maratani","Lipupu",1294
"Mtwara","Nanyumbu","Nandete","Ulanga","Nanyumbu","Nandete","Ulanga",1898
"Mtwara","Nanyumbu","Nandete","Mtalikachau","Nanyumbu","Nandete","Mtalikachau",1996
"Mtwara","Nanyumbu","Nandete","Nandete","Nanyumbu","Nandete","Nandete",2598
"Mtwara","Nanyumbu","Nandete","Chivirikiti","Nanyumbu","Nandete","Chivirikiti",1883
"Mtwara","Nanyumbu","Nandete","Nakole","Nanyumbu","Nandete","Nakole",1692
"Mtwara","Nanyumbu","Mkonona","Njisa","Nanyumbu","Mkonona","Njisa",1106
"Mtwara","Nanyumbu","Mkonona","Namijati","Nanyumbu","Mkonona","Namijati",1292
"Mtwara","Nanyumbu","Mkonona","Chilunda","Nanyumbu","Mkonona","Chilunda",1501
"Mtwara","Nanyumbu","Mkonona","Marumba","Nanyumbu","Mkonona","Marumba",1676
"Mtwara","Nanyumbu","Mkonona","Mitumbati","Nanyumbu","Mkonona","Mitumbati",1630
"Mtwara","Nanyumbu","Mkonona","Mbangala Mbuyuni","Nanyumbu","Mkonona","Mbagala Mbuyuni",932
"Mtwara","Nanyumbu","Nanyumbu","Chitowe","Nanyumbu","Nanyumbu","Chitowe",1651
"Mtwara","Nanyumbu","Nanyumbu","Maneme","Nanyumbu","Nanyumbu","Maneme",1009
"Mtwara","Nanyumbu","Nanyumbu","Nanyumbu","Nanyumbu","Nanyumbu","Nanyumbu",1648
"Mtwara","Nanyumbu","Nanyumbu","Mkuula","Nanyumbu","Nanyumbu","Mkuula",1665
"Mtwara","Nanyumbu","Nanyumbu","Makanya","Nanyumbu","Nanyumbu","Makanya",1246
"Mtwara","Nanyumbu","Nanyumbu","Nanderu","Nanyumbu","Nanyumbu","Nanderu",1522
"Mtwara","Nanyumbu","Nanyumbu","Chungu","Nanyumbu","Nanyumbu","Chungu",1158
"Mtwara","Nanyumbu","Nanyumbu","Mtawatawa","Nanyumbu","Nanyumbu","Chitawatawa",926
"Mtwara","Nanyumbu","Masuguru","Lukwika","Nanyumbu","Masuguru","Lukwika",288
"Mtwara","Nanyumbu","Masuguru","Masuguru","Nanyumbu","Masuguru","Masuguru",2237
"Mtwara","Nanyumbu","Masuguru","Lukula","Nanyumbu","Masuguru","Lukula",3420
"Mtwara","Nanyumbu","Chipuputa","Mkohola","Nanyumbu","Chipuputa","Mkohola",1642
"Mtwara","Nanyumbu","Chipuputa","Chipuputa","Nanyumbu","Chipuputa","Chipuputa",1648
"Mtwara","Nanyumbu","Chipuputa","Namasogo","Nanyumbu","Chipuputa","Namasogo",1899
"Mtwara","Nanyumbu","Chipuputa","Mpwahia","Nanyumbu","Chipuputa","Mpwahia",1604
"Mtwara","Nanyumbu","Chipuputa","Namaguluvi","Nanyumbu","Chipuputa","Namaguruvi",1828
"Mtwara","Nanyumbu","Chipuputa","Nakatete","Nanyumbu","Chipuputa","Nakatete",1304
"Mtwara","Nanyumbu","Napacho","Nakopi","Nanyumbu","Napacho","Nakopi",2884
"Mtwara","Nanyumbu","Napacho","Chimika","Nanyumbu","Napacho","Chimika",1143
"Mtwara","Nanyumbu","Napacho","Mburusa","Nanyumbu","Napacho","Mburusa",1170
"Mtwara","Nanyumbu","Napacho","Mpombe","Nanyumbu","Napacho","Mpombe",2113
"Mtwara","Nanyumbu","Napacho","Ndechela","Nanyumbu","Napacho","Ndechela",641
"Mtwara","Nanyumbu","Napacho","Kazamoyo","Nanyumbu","Napacho","Kazamoyo",2142
"Mtwara","Masasi Township Authority","Mwenge Mtapika","Namkungwi","Masasi Township Authority","Mwenge Mtapika","Namkungwi",1282
"Mtwara","Masasi Township Authority","Mwenge Mtapika","Mayula","Masasi Township Authority","Mwenge Mtapika","Mayula",1855
"Mtwara","Masasi Township Authority","Mwenge Mtapika","Mbonde","Masasi Township Authority","Mwenge Mtapika","Mbonde",1679
"Mtwara","Masasi Township Authority","Mwenge Mtapika","Mwengemtapika","Masasi Township Authority","Mwenge Mtapika","Mwengemtapika",1540
"Mtwara","Masasi Township Authority","Temeke","Mkarango","Masasi Township Authority","Temeke","Mkarango",3359
"Mtwara","Masasi Township Authority","Temeke","Mtakuja","Masasi Township Authority","Temeke","Mtakuja",4115
"Mtwara","Masasi Township Authority","Temeke","Temeke","Masasi Township Authority","Temeke","Temeke",1722
